implementation,version,name,cold_ns,warm_ns,parse_ns,compile_ns,memory,exit_status
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],pre-commit-hooks-invalid,2281458,197709,9072792,512783528,137092,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],pre-commit-hooks-invalid,2260625,198500,8657541,514395750,129168,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],pre-commit-hooks-invalid,2281917,179167,9069875,510909042,132020,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],pulumi,6819667,381500,11860042,480854251,128812,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],pulumi,7743000,382500,13027375,485858792,126860,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],pulumi,7388875,382083,17422625,483335958,126984,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],pulumi-invalid,3474916,284667,18721167,478792709,136968,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],pulumi-invalid,3382958,287750,16695583,478259875,128636,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],pulumi-invalid,4030250,285375,16601083,476887833,128324,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],semantic-release,1923041,109584,9503958,442787083,126068,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],semantic-release,2029916,113708,9972958,440635542,123180,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],semantic-release,1808041,109208,9557333,443080750,137700,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],semantic-release-invalid,1722292,75500,10003666,440909625,135764,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],semantic-release-invalid,1580083,77166,10217000,439193292,135300,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],semantic-release-invalid,1641916,76917,10120417,441048125,125700,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],stale,2515709,180208,9715917,443059209,125584,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],stale,2633792,174667,9757833,461313500,131900,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],stale,2685416,175458,9559083,445122625,128688,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],stale-invalid,1781417,98625,10270667,455631209,137344,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],stale-invalid,1791625,101958,10313750,447627208,130088,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],stale-invalid,1866667,94625,10360875,444238584,117208,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],stylecop-rmUniqueItems,4066666,245416,9599791,494220292,156940,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],stylecop-rmUniqueItems,3924875,243458,9443125,494030416,151728,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],stylecop-rmUniqueItems,3903042,241083,9618083,488831125,155528,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],stylecop-rmUniqueItems-invalid,2841042,181041,10142500,481093375,145828,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],stylecop-rmUniqueItems-invalid,3104042,168000,9984041,490566208,149872,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],stylecop-rmUniqueItems-invalid,3029041,173041,9728084,489282834,147084,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],tmuxinator,1732584,66792,8148167,483481417,136840,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],tmuxinator,1634334,65958,8061250,514758000,128060,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],tmuxinator,1723833,67541,8123750,473227334,129528,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],tmuxinator-invalid,1061042,28875,8289333,486436209,129200,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],tmuxinator-invalid,1018833,24250,8311416,468063375,130232,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],tmuxinator-invalid,1027958,23417,8397750,475342167,130164,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],ui5,6459042,313375,8662291,948029583,141872,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],ui5,6280875,310334,8596625,972062084,156084,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],ui5,5689625,311041,8717625,971001917,141440,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],ui5-invalid,4349792,327584,8836500,967155417,158676,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],ui5-invalid,5084500,300000,8800792,945545084,141424,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],ui5-invalid,4974459,293792,8608209,951542042,139828,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],unreal-engine-uproject-rmUniqueItems,4653958,300084,8771958,499792001,148048,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],unreal-engine-uproject-rmUniqueItems,4843958,293500,9070166,496216667,147484,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],unreal-engine-uproject-rmUniqueItems,4766292,288209,8701584,492250458,147480,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],unreal-engine-uproject-rmUniqueItems-invalid,3661375,215875,9245291,494475501,149708,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],unreal-engine-uproject-rmUniqueItems-invalid,3817209,212167,9323417,503548667,152952,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],unreal-engine-uproject-rmUniqueItems-invalid,3637583,214208,9199000,507874875,153884,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],vercel,3448541,142459,7498250,651165084,132368,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],vercel,3215916,138375,7310125,679495584,131756,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],vercel,3543458,130834,7407917,647901792,132320,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],vercel-invalid,2419208,111834,7685833,674067584,139852,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],vercel-invalid,2287541,99250,7439791,664167208,134916,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],vercel-invalid,2198250,92666,7683458,658154917,133004,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],yamllint,331542,34000,9588833,445531625,123504,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],yamllint,385459,33625,9524958,449023417,114576,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],yamllint,424917,34834,9337541,455776834,116544,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],yamllint-invalid,283625,33542,9697667,439353084,115700,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],yamllint-invalid,277875,24708,9466834,437198000,115904,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],yamllint-invalid,317000,24041,12169458,434687333,119000,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],zschema-advanced-rmUniqueItems-invalid,17710500,4099042,49073417,463588833,337756,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],zschema-advanced-rmUniqueItems-invalid,15837042,3874458,49976208,463150376,336036,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],zschema-advanced-rmUniqueItems-invalid,16113958,3820000,48992708,463332708,341508,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],zschema-advanced-rmUniqueItems-valid,37854167,8093083,30307708,467673542,314752,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],zschema-advanced-rmUniqueItems-valid,34948917,8014416,30227958,469717458,314348,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],zschema-advanced-rmUniqueItems-valid,35296084,8121167,29988792,462804208,320752,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],zschema-basic-rmUniqueItems-invalid,659208,38292,14459458,432188875,116724,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],zschema-basic-rmUniqueItems-invalid,666667,38500,14513666,427555458,116396,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],zschema-basic-rmUniqueItems-invalid,683333,38541,14750834,432414375,116068,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],zschema-basic-rmUniqueItems-valid,1097333,65917,14339750,444125292,111960,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],zschema-basic-rmUniqueItems-valid,1097750,63958,14258958,427463459,115180,0
jsu-java,jsu 0.9.11 (jmc backend 2.0.51) [Java openjdk 21.0.11 2026-04-21],zschema-basic-rmUniqueItems-valid,962333,66042,13805209,432747917,113908,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],ajv-cosmicrealms-rmUniqueItems-invalid,17264291,7275875,56061125,172904083,176996,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],ajv-cosmicrealms-rmUniqueItems-invalid,16778500,7392417,56962917,157235834,178076,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],ajv-cosmicrealms-rmUniqueItems-invalid,16632375,7328708,56606959,157704667,176700,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],ajv-cosmicrealms-rmUniqueItems-valid,18901333,11493834,38557750,157174084,128460,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],ajv-cosmicrealms-rmUniqueItems-valid,18491708,11536875,35183833,155471958,128596,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],ajv-cosmicrealms-rmUniqueItems-valid,18785250,11576584,36262167,158064833,128588,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],ansible-meta,2335875,221625,449250,244618125,68168,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],ansible-meta,1938375,225333,419500,245376125,67900,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],ansible-meta,2306417,220750,436042,245607458,68144,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],ansible-meta-invalid,1387166,119375,583750,244826666,68012,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],ansible-meta-invalid,1742083,126958,561375,244520291,67920,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],ansible-meta-invalid,1728875,119000,558375,247110125,68476,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],aws-cdk,185208,64708,1291834,154063709,63736,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],aws-cdk,183083,66875,1437375,152245458,63800,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],aws-cdk,188125,65708,1364375,154132625,61924,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],aws-cdk-invalid,158667,58750,917833,152869500,62700,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],aws-cdk-invalid,143791,52666,971917,152743458,62540,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],aws-cdk-invalid,159000,54750,1115209,154198292,62660,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],babelrc,1288917,145209,659959,165313708,63948,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],babelrc,1550125,153458,558000,163456625,64088,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],babelrc,1346625,140083,582416,165568250,64320,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],babelrc-invalid,818791,138333,1017750,165253958,64824,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],babelrc-invalid,795458,153667,953959,166834125,64592,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],babelrc-invalid,769250,136667,1020917,168619584,64888,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],clang-format,1358709,95916,224167,201341333,64720,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],clang-format,1354709,138667,213833,200190833,65320,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],clang-format,1355375,93750,212541,201431292,65140,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],clang-format-invalid,1126375,89042,296875,202514375,64652,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],clang-format-invalid,1177417,83833,289000,199829291,65244,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],clang-format-invalid,1159708,130375,294666,200355625,64820,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],cmake-presets,16635500,4363542,8700458,357061792,91168,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],cmake-presets,16241375,4382708,8454083,355884708,90700,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],cmake-presets,16710583,4467375,8993458,356185583,90740,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],cmake-presets-invalid,12351333,1992167,9667292,354937291,97892,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],cmake-presets-invalid,12217041,2105000,9818000,356384292,97244,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],cmake-presets-invalid,11938500,2110875,9981541,354083083,97324,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],code-climate,941125,391000,4793834,158482500,74420,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],code-climate,1081750,421292,4585916,157694250,74352,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],code-climate,921875,384792,4534708,160297125,73316,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],code-climate-invalid,1271625,526084,4673208,159132917,75000,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],code-climate-invalid,1595583,541291,5847458,159687333,73980,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],code-climate-invalid,1290166,547042,4513833,158745791,74232,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],cypress,1505083,281375,1858375,165275417,64424,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],cypress,1453125,286792,1815542,165802875,64620,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],cypress,1606083,275417,2085500,163951625,65316,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],cypress-invalid,1070292,247917,1440125,164207959,63992,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],cypress-invalid,941000,212625,1346000,166489125,64228,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],cypress-invalid,1038042,213916,1423750,166679959,64360,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],deno-rmUniqueItems,2213000,482542,3812833,175678584,73448,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],deno-rmUniqueItems,2204375,488500,3662625,174948500,73420,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],deno-rmUniqueItems,2303084,494167,3505667,175194458,73464,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],deno-rmUniqueItems-invalid,1916833,332083,2309042,174876125,74452,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],deno-rmUniqueItems-invalid,1878250,322833,2244834,174091458,75260,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],deno-rmUniqueItems-invalid,1890167,330958,2187917,172846833,73904,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],dependabot,1807042,590125,1750125,161555917,65848,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],dependabot,1870375,548875,2216959,162069958,64668,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],dependabot,1795375,526166,1765791,162319167,64624,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],dependabot-invalid,992125,244458,1988375,162120250,68676,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],dependabot-invalid,998958,246291,1958041,162128458,68420,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],dependabot-invalid,1025791,211708,2042208,161720083,68552,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],draft-04-rmUniqueItems,20521625,9976208,18021166,164175542,161312,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],draft-04-rmUniqueItems,19452792,9936917,17609666,163243625,163904,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],draft-04-rmUniqueItems,19656958,9973833,18083583,164400000,162796,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],draft-04-rmUniqueItems-invalid,10251875,3473166,18332333,163683709,126692,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],draft-04-rmUniqueItems-invalid,9973708,3383917,17610500,166398250,126632,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],draft-04-rmUniqueItems-invalid,9859042,3356458,18253666,164047208,126616,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-address-invalid,6169125,5502541,9628166,154396875,224428,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-address-invalid,6340542,5367167,9358125,156266792,226316,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-address-invalid,6127417,5303083,9724042,155464792,225912,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-address-valid,6550000,5733667,12103792,154041625,174756,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-address-valid,6520125,5672625,11743542,154235666,174708,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-address-valid,6420042,5737125,12100708,154609291,175740,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-blogpost-invalid,10955083,7442625,39526625,154102917,205952,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-blogpost-invalid,11650166,7423417,39085751,152965833,205160,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-blogpost-invalid,10957167,7335583,38466208,155353458,205276,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-blogpost-valid,13657541,10499958,19102500,155887708,142128,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-blogpost-valid,14008125,10684292,19386709,153342708,141664,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-blogpost-valid,13682834,10484042,19000500,152347417,141512,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-calendar-invalid,6984000,5369709,66640917,153189083,232276,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-calendar-invalid,6932416,5482541,65741959,153293375,232288,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-calendar-invalid,6922333,5354709,70402583,154473333,230264,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-calendar-valid,9054833,8070209,22557583,153485667,146164,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-calendar-valid,9026834,8163084,22477750,154258791,144912,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-calendar-valid,9577167,8109750,22069875,151511986,144792,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-devicetype-invalid,2952833,1342958,29456000,154495833,92764,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-devicetype-invalid,3296833,1327625,27623625,154946083,92356,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-devicetype-invalid,2911625,1334666,30008208,155080750,92336,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-devicetype-valid,3625625,3431500,5595875,154785875,176904,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-devicetype-valid,3545792,3319458,5819250,155769042,178684,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-devicetype-valid,3816542,3404209,5304625,155651291,179152,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-health-record-invalid,9503500,5945000,61736083,152823584,243944,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-health-record-invalid,9507416,6094375,61199541,153780250,245556,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-health-record-invalid,9154917,5816667,61798625,154653000,245784,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-health-record-valid,14309792,11035292,28860834,154316250,191120,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-health-record-valid,14064333,11145167,28028584,154435542,191012,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-health-record-valid,14196000,11022250,27944667,153514000,191152,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-job-posting-invalid,5361542,4114542,31913209,152204917,192980,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-job-posting-invalid,5215167,4356792,30606875,152490667,194000,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-job-posting-invalid,5460459,4141584,33285959,153324917,193456,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-job-posting-valid,7792833,6727584,12677625,151727375,128252,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-job-posting-valid,7672625,6488125,12409208,151202125,129624,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-job-posting-valid,7949916,6586792,12481042,152653583,128392,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-movie-invalid,5763208,3995709,40922208,150727083,203432,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-movie-invalid,5786125,3987375,38640125,153012750,201912,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-movie-invalid,5860291,4005167,38556792,151630292,201912,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-movie-valid,8045167,6040959,10548667,151340292,124024,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-movie-valid,8281666,6074375,10498792,152389417,124392,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-movie-valid,8158792,6117626,10675875,152372875,124468,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-userprofile-invalid,5462708,3928708,32746208,153167709,194924,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-userprofile-invalid,5353417,3929833,33456542,151891750,192676,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-userprofile-invalid,5815125,3957000,34385750,152121084,195120,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-userprofile-valid,7355208,5606583,10744334,151381709,123376,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-userprofile-valid,7023791,5620958,10778958,150669000,124940,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],example-userprofile-valid,7214125,5760542,10392084,151519583,124604,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],fabric-mod,4294792,613833,2276459,169301667,76748,0
jsu-js,jsu 0.9.11 (jmc backend 2.0.51) [Node.js v26.3.1],fabric-mod,4017042,618250,2185291,170106250,75092,0
